"iteration","j","mu","sigma_2"
15,4,0.0106951397552282,0.00111203413268562
15,5,0.00491961823814182,0.0011596243203105
15,6,0.00503648018040113,0.00117384357786652
15,7,-0.020006969670034,0.0013123751318641
15,8,-0.012438168172219,0.00123686749228376
15,9,-0.0161390591791502,0.00116020531198992
15,10,-0.00609461452609621,0.00106466220587692
15,11,-0.00180205539173412,0.00117242206106637
15,12,-0.019950009649005,0.00133075110925557
15,13,-0.00983271075125973,0.00125906371108693
15,14,0.00679475197425411,0.00111051563731236
15,15,0.00587351476414253,0.00121913568877114
15,16,0.0325354581791892,0.00178629325915572
15,17,-0.0120779008135522,0.00123939545510394
15,18,0.00992168548852598,0.00119763650378623
15,19,-0.000277495906583374,0.00123557163699585
15,20,0.00432490707568632,0.00118734768138613
15,21,-0.0285522745563447,0.00164903017606167
15,22,0.00201547835905816,0.00129839853711245
15,23,0.0135980332205121,0.00116912866194028
15,24,-0.0568068566012905,0.00256805416681296
15,25,-2.58976362006776e-05,0.00121217229464641
15,26,-0.0236975248676636,0.00171121047543217
15,27,0.00350732222040584,0.00124644502953169
15,28,-0.00488011749114258,0.00116683004505401
15,29,0.0601209189166429,0.00271606058404145
15,30,0.0202359583152533,0.00147478906668112
15,31,0.0444634556659597,0.00246409741761927
15,32,-0.0157284422423044,0.00119806429916498
15,33,0.0263183906898338,0.00166671818170562
15,34,-0.0227771284611743,0.00155478969790024
15,35,0.0376861239799038,0.00193092328843071
15,36,-0.00691731296711755,0.00108518860479491
15,37,-0.00276170458402974,0.00107030480967871
15,38,-0.0180529981926051,0.00133188261553936
15,39,0.0208774994750943,0.00133895067651371
15,40,0.0228958278787065,0.00138788830933879
15,41,-4.12318864836621,0.0240153605748906
16,1,0.0135929807181092,2.0279281498375e-05
16,2,0.00948144617590841,0.000975196270983064
16,3,-0.00605241182463717,0.00079848107298203
